coin,symbol,price,1h,24h,7d,24h_volume,mkt_cap,date,price_ma7,price_volatility,liquidity_ratio
Qtum,QTUM,0.0001443569648964,0.0289999999999999,0.023,0.036,0.0013641568686255,612948390.0,2022-03-16,0.0001443569648964,,9.384874468160318
Qtum,QTUM,0.0001448421983919,0.003,0.003,-0.013,0.0010633308169738,621303049.0,2022-03-17,0.00014459958164415,3.4311189512690226e-07,7.290968105928227
Quant,QNT,0.0027313793465341,0.018,0.003,0.013,0.0004095465032261,1505335556.0,2022-03-16,0.0027313793465341,,0.14988639983155752
Quant,QNT,0.0027818436300735,0.005,0.018,-0.035,0.0003689195893346,1538860559.0,2022-03-17,0.0027566114883038,3.56836370984302e-05,0.13256928465105894
QuarkChain,QKC,3.792734582130394e-07,0.009,0.006,-0.019,3.9289086302518615e-05,103653419.0,2022-03-16,3.792734582130394e-07,,28.48534934719966
QuarkChain,QKC,3.888555056897407e-07,0.008,0.0279999999999999,-0.031,3.984714304294821e-05,106547838.0,2022-03-17,3.8406448195139e-07,6.775530748426936e-09,28.690632596195897
REN,REN,8.221189771084118e-06,0.032,0.012,-0.012,0.0007085216174957,337192089.0,2022-03-16,8.221189771084118e-06,,76.83624728313129
REN,REN,8.320541329302313e-06,0.002,0.011,-0.153,0.0007851755118664,343396923.0,2022-03-17,8.270865550193215e-06,7.02521605375363e-08,84.24140660134533
RIZON,ATOLO,8.652560630046891e-07,0.046,0.023,-0.016,5.716789104690938e-06,72989274.0,2022-03-16,8.652560630046891e-07,,3.0648816632081717
RIZON,ATOLO,8.480315259599012e-07,0.001,-0.018,-0.05,5.781723980119973e-06,75194885.0,2022-03-17,8.566437944822952e-07,1.2179586947168427e-08,3.1285851452760474
RMRK,RMRK,0.0003311718606913,0.03,0.044,0.006,8.187668131306838e-05,128405686.0,2022-03-16,0.0003311718606913,,0.2464889143308846
RMRK,RMRK,0.0003302013937001,-0.006,-0.003,-0.07,5.390445614719078e-05,129381545.0,2022-03-17,0.00033068662719569996,6.862237903951934e-07,0.1627543155690969
RSK Infrastructure Framework,RIF,3.642866170321455e-06,0.017,0.032,0.0069999999999999,2.059214010133336e-05,123524355.0,2022-03-16,3.642866170321455e-06,,4.435221551929341
RSK Infrastructure Framework,RIF,3.6728536003477535e-06,-0.002,0.01,-0.07,3.56694761889568e-06,125639850.0,2022-03-17,3.6578598853346045e-06,2.1204315121952482e-08,0.763333911986934
Radicle,RAD,0.000107479219233,0.018,0.016,0.021,8.77326091819362e-05,182383890.0,2022-03-16,0.000107479219233,,0.8087503745164072
Radicle,RAD,0.0001050530517551,-0.0,-0.022,-0.065,0.0001349785997055,178613189.0,2022-03-17,0.00010626613549405,1.7155594759173513e-06,1.2727460216533468
Radio Caca,RACA,3.253836406438486e-08,0.0279999999999999,0.0409999999999999,0.099,0.0002682349235285,273386276.0,2022-03-16,3.253836406438486e-08,,259.7820409041712
Radio Caca,RACA,3.244729619404798e-08,-0.0,0.004,0.084,0.0002959637205848,277127753.0,2022-03-17,3.249283012921642e-08,6.439470866342309e-11,286.6623039024103
Radix,XRD,2.956503390836035e-06,0.015,0.064,-0.001,3.728231902789594e-06,1198319388.0,2022-03-16,2.956503390836035e-06,,0.942304740955067
Radix,XRD,3.123860423458532e-06,0.02,0.053,0.074,3.828603061912359e-06,1262403652.0,2022-03-17,3.0401819071472836e-06,1.1833929264662578e-07,0.9284026782607372
Rai Reflex Index,RAI,7.351287454302794e-05,0.001,-0.001,0.003,1.7482619152757953e-05,76393616.0,2022-03-16,7.351287454302794e-05,,0.23462548264276803
Rai Reflex Index,RAI,7.375549129081353e-05,0.003,0.003,0.002,1.824692438508057e-05,77616933.0,2022-03-17,7.363418291692074e-05,1.7155594758861632e-07,0.24408808062134799
Railgun,RAIL,4.318578106982981e-05,0.013,0.0559999999999999,-0.0409999999999999,7.748946916728843e-06,102343090.0,2022-03-16,4.318578106982981e-05,,0.1753719574286274
Railgun,RAIL,4.391363131318656e-05,-0.001,0.021,-0.175,8.143509999512553e-06,104202720.0,2022-03-17,4.3549706191508183e-05,5.146678427658394e-07,0.18131488729395243
Rally,RLY,4.368993834768933e-06,0.026,0.001,-0.0579999999999999,5.794165516060762e-05,464413872.0,2022-03-16,4.368993834768933e-06,,10.791901973398575
Rally,RLY,4.76152347101123e-06,0.015,0.09,-0.001,0.0001214008760521,510399595.0,2022-03-17,4.565258652890081e-06,2.775603676036174e-07,21.07096788946907
Rari Governance Token,RGT,0.00036198418766,0.021,-0.025,0.02,1.0200385180400635e-05,167699043.0,2022-03-16,0.00036198418766,,0.028101458760939557
Rari Governance Token,RGT,0.0003675643728591,-0.0,0.016,-0.064,1.8863046229429163e-06,170001175.0,2022-03-17,0.00036477428025955,3.945786794560427e-06,0.005117978735465132
Ravencoin,RVN,1.2568556958042556e-06,0.027,0.042,0.006,0.0003346888987586,538520749.0,2022-03-16,1.2568556958042556e-06,,148.29875892411894
Ravencoin,RVN,1.2512759818154346e-06,0.003,-0.003,-0.067,0.0002426192198587,539976450.0,2022-03-17,1.2540658388098452e-06,3.9454535985768165e-09,107.76964788788413
Raydium,RAY,6.089680365817751e-05,0.013,0.0559999999999999,0.035,0.0005700520346546,227133027.0,2022-03-16,6.089680365817751e-05,,9.209716834534595
Raydium,RAY,6.11394204059631e-05,0.006,0.004,-0.01,0.0003552073355325,229551472.0,2022-03-17,6.101811203207031e-05,1.7155594758861873e-07,5.716296244990614
Redacted Cartel,BTRFLY,0.0027723815769098,0.009,0.004,-0.204,1.0028312938733423e-05,68675140.0,2022-03-16,0.0027723815769098,,0.0036159153223723813
Redacted Cartel,BTRFLY,0.0031537751044288,-0.001,0.14,-0.212,3.79018067150698e-05,80079688.0,2022-03-17,0.0029630783406693,0.00026968594960934296,0.012014107332678554
Reef Finance,REEF,2.0514514323729609e-07,0.024,0.025,0.034,0.0003766864701523,153505883.0,2022-03-16,2.0514514323729609e-07,,312.56523105626417
Reef Finance,REEF,2.0585850440847507e-07,0.002,0.005,-0.022,0.0002611352563232,154953141.0,2022-03-17,2.0550182382288558e-07,5.044225215758341e-10,216.5554709516254
Regen,REGEN,2.093265756116383e-05,0.018,0.036,0.002,1.9537423045753566e-06,106505797.0,2022-03-16,2.093265756116383e-05,,0.08907914141854151
Regen,REGEN,2.1191747986124056e-05,-0.002,0.013,-0.04,3.205110884813047e-06,107921529.0,2022-03-17,2.106220277364394e-05,1.8320459642988129e-07,0.14442804986867744
Render Token,RNDR,5.895586967589284e-05,0.024,0.035,-0.031,0.0004094245734122,560228533.0,2022-03-16,5.895586967589284e-05,,6.828765484104423
Render Token,RNDR,5.968371991924959e-05,0.001,0.011,-0.073,0.0003441824569457,568806275.0,2022-03-17,5.9319794797571215e-05,5.146678427658394e-07,5.67174288925754
Request,REQ,5.298846782331965e-06,0.018,-0.001,0.122,0.0003259147851603,168625356.0,2022-03-16,5.298846782331965e-06,,51.74197697179729
Request,REQ,5.31830464550437e-06,-0.002,0.006,0.093,0.0002017624102718,169969973.0,2022-03-17,5.308575713918167e-06,1.3758786996607713e-08,31.932998105015237
Reserve Rights Token,RSR,3.34965762191443e-07,0.015,0.136,0.133,0.0010039008033766,182389151.0,2022-03-16,3.34965762191443e-07,,752.0049066491592
Reserve Rights Token,RSR,3.224355682703023e-07,-0.003,-0.037,0.016,0.0010806411394953,174938398.0,2022-03-17,3.2870066523087265e-07,8.860185091221072e-09,817.1597659829579
Retreeb,TREEB,5.479280857660105e-06,0.035,0.1369999999999999,0.07,1.56302836512516e-05,70125336.0,2022-03-16,5.479280857660105e-06,,2.412348529817589
Rocket Pool,RPL,0.0007285780935641,0.024,0.0409999999999999,0.15,9.977359256578584e-06,480593962.0,2022-03-16,0.0007285780935641,,0.013675519241316122
Rocket Pool,RPL,0.0007038311852899,0.003,-0.034,0.0289999999999999,3.0499299959089543e-05,469695713.0,2022-03-17,0.000716204639427,1.7498706654088273e-05,0.04327177996039584
Ronin,RON,4.512671505211449e-05,0.023,0.0289999999999999,-0.004,3.872058681896446e-05,276423433.0,2022-03-16,4.512671505211449e-05,,0.8394395043136608
Ronin,RON,4.682503228661358e-05,0.0,0.036,-0.039,4.033227318883031e-05,285584777.0,2022-03-17,4.597587366936403e-05,1.2008916331202927e-06,0.8433297639428772
SKALE,SKL,3.065462572266541e-06,0.013,0.043,0.1119999999999999,0.0001947582984812,407687711.0,2022-03-16,3.065462572266541e-06,,47.905569174289575
SKALE,SKL,2.9850836437251767e-06,0.002,-0.026,-0.013,0.000146005428755,399524174.0,2022-03-17,3.0252731079958588e-06,5.6836485436107465e-08,36.63798349249128
STASIS EURO,EURS,2.668784222041003e-05,0.006,0.008,0.0139999999999999,8.015452625560396e-05,136959838.0,2022-03-16,2.668784222041003e-05,,2.894935821200188
STASIS EURO,EURS,2.6930458968195617e-05,-0.001,0.005,0.001,9.637802675925988e-05,137830475.0,2022-03-17,2.6809150594302823e-05,1.715559475886151e-07,3.4506424283612893
STEPN,GMT,1.2958791266768016e-05,0.073,0.573,2.935,0.0174972876166156,318571623.0,2022-03-16,1.2958791266768016e-05,,1253.4958996250452
STEPN,GMT,1.846752583361361e-05,0.013,0.425,4.6080000000000005,0.0234492438788464,456251258.0,2022-03-17,1.5713158550190816e-05,3.895263567973258e-06,1204.5312834956023
STP Network,STPT,2.08324779972092e-06,0.0069999999999999,0.006,-0.0409999999999999,0.0002028374259487,125461512.0,2022-03-16,2.08324779972092e-06,,65.78693608961947
STP Network,STPT,2.1348525741031167e-06,0.0,0.016,-0.046,0.0001259738309396,127931734.0,2022-03-17,2.1090501869120184e-06,3.649008590725315e-08,40.18492990077571
SXP,SXP,3.251064416726407e-05,0.022,0.059,0.038,0.001240796882181,258788391.0,2022-03-16,3.251064416726407e-05,,37.02694809409578
SXP,SXP,3.420896140176316e-05,0.005,0.05,0.045,0.0011802263139059,273381975.0,2022-03-17,3.335980278451362e-05,1.2008916331202878e-06,33.52062278800413
SafeMoon,SFM,2.49504091610152e-08,0.038,-0.034,-0.088,7.02328846433329e-06,566255393.0,2022-03-16,2.49504091610152e-08,,6.852320269897041
SafeMoon,SFM,2.3341445830838253e-08,0.012,-0.064,-0.152,5.35593623235723e-06,544136940.0,2022-03-17,2.4145927495926726e-08,1.1377088814486087e-09,5.233772416995006
SafeMoon [OLD],SAFEMOON,1.224799701678491e-11,0.02,0.025,0.003,6.047159523540415e-08,277800683.0,2022-03-16,1.224799701678491e-11,,0.06047085458855756
SafeMoon [OLD],SAFEMOON,1.246902087401758e-11,0.002,0.02,-0.009,1.5174945529556238e-08,277800683.0,2022-03-17,1.2358508945401244e-11,1.56287468253229e-13,0.015174756315202985
SafePal,SFP,1.7784341333524184e-05,0.027,0.023,-0.039,0.0002553223076781,78755589.0,2022-03-16,1.7784341333524184e-05,,13.592294941022468
SafePal,SFP,1.7957181504646637e-05,-0.002,0.013,-0.018,0.000149637207685,80075567.0,2022-03-17,1.7870761419085412e-05,1.2221645706212892e-07,7.893431185871279
Sapphire,SAPP,1.3699281842684398e-05,0.02,0.001,0.0139999999999999,7.46989265541539e-06,470978131.0,2022-03-16,1.3699281842684398e-05,,0.5081807897392646
Sapphire,SAPP,1.382350161755062e-05,0.005,0.012,-0.045,4.1755265231691845e-06,478721909.0,2022-03-17,1.376139173011751e-05,8.783664516537184e-08,0.28168287297418815
Secret,SCRT,0.0001118463206931,0.017,0.008,0.027,0.0003430030656198,763750478.0,2022-03-16,0.0001118463206931,,3.0395591412558383
Secret,SCRT,0.0001147577216665,0.004,0.0279999999999999,-0.002,0.0001369110077448,784928146.0,2022-03-17,0.0001133020211798,2.058671371044249e-06,1.182737581335982
Seedify.fund,SFUND,0.0001050530517551,0.016,0.033,-0.161,5.942402412305339e-05,102337446.0,2022-03-16,0.0001050530517551,,0.56032356579683
Seedify.fund,SFUND,0.0001060235187462,-0.002,0.013,-0.168,5.3210436617352753e-05,104617801.0,2022-03-17,0.00010553828525065,6.862237903245229e-07,0.49718451832571664
Serum,SRM,4.536933179990008e-05,0.02,0.026,0.034,0.0006974271091143,247791442.0,2022-03-16,4.536933179990008e-05,,15.040697850120905
Serum,SRM,4.609718204325683e-05,0.005,0.018,-0.016,0.0004994313013534,253353070.0,2022-03-17,4.573325692157846e-05,5.146678427658322e-07,10.604271416805634
ShapeShift FOX Token,FOX,6.627998373400514e-06,0.0139999999999999,0.001,-0.005,1.0248387277308703e-05,73980085.0,2022-03-16,6.627998373400514e-06,,1.3435224780652433
ShapeShift FOX Token,FOX,6.609292622146246e-06,0.001,0.002,-0.0279999999999999,1.1589528926952672e-05,74091492.0,2022-03-17,6.61864549777338e-06,1.3226963559081365e-08,1.5230757315367611
ShareToken,SHR,1.7442632098147838e-07,0.013,-0.046,-0.138,3.829069101688165e-06,69453171.0,2022-03-16,1.7442632098147838e-07,,3.260374050956367
ShareToken,SHR,1.7875393227160038e-07,-0.0,0.0289999999999999,-0.175,4.516667639059522e-06,69453171.0,2022-03-17,1.7659012662653937e-07,3.060083289584736e-09,3.831730707659538
Shiba Inu,SHIB,5.438658601115701e-10,0.024,0.0279999999999999,-0.021,0.0094303126368094,12186102832.0,2022-03-16,5.438658601115701e-10,,9425.1865995927
Shiba Inu,SHIB,5.42317285933804e-10,-0.002,-0.002,-0.063,0.0075239566525124,12283647613.0,2022-03-17,5.430915730226871e-10,1.0950073022687941e-12,7519.87849241784
Siacoin,SC,2.154508304407429e-07,0.018,0.022,-0.004,0.0002122227766042,446937901.0,2022-03-16,2.154508304407429e-07,,174.6041643883237
Siacoin,SC,2.1653315573788174e-07,0.006,0.002,-0.0579999999999999,0.0001454967722308,448569310.0,2022-03-17,2.159919930893123e-07,7.653195570566263e-10,119.59951238858731
Sifchain,EROWAN,2.210431563347191e-06,0.026,-0.024,-0.023,6.630858808078828e-05,70322023.0,2022-03-16,2.210431563347191e-06,,20.6541042138444
Sifchain,EROWAN,2.2563094093811488e-06,0.005,0.026,-0.031,4.5192843660970136e-05,72370847.0,2022-03-17,2.23337048636417e-06,3.244053603684385e-08,13.878547146279594
SingularityNET,AGIX,2.041428815518423e-06,0.026,-0.003,-0.036,1.498490486542182e-05,73918145.0,2022-03-16,2.041428815518423e-06,,4.926929339580017
SingularityNET,AGIX,2.0087046901214702e-06,-0.001,-0.015,-0.081,2.091375932883714e-05,73431209.0,2022-03-17,2.0250667528199465e-06,2.3139450976584212e-08,6.951084098583564
Smooth Love Potion,SLP,4.0147131430588674e-07,0.019,0.018,-0.076,0.0017147011482472,614525601.0,2022-03-16,4.0147131430588674e-07,,1223.5007101065412
Smooth Love Potion,SLP,4.166180021869624e-07,0.003,0.038,-0.064,0.0040958176690251,642859351.0,2022-03-17,4.0904465824642457e-07,1.0710325713224692e-08,2891.264732413405
Solana,SOL,0.0020770419777563,0.024,0.0139999999999999,0.0409999999999999,0.0306579487535298,27535891424.0,2022-03-16,0.0020770419777563,,14.753286546517096
Solana,SOL,0.0021985929683969,0.016,0.0579999999999999,0.0279999999999999,0.0331749350283682,29270600684.0,2022-03-17,0.0021378174730766,8.594952974191109e-05,15.082306365321145
Somnium Space CUBEs,CUBE,0.0001431438811574,0.024,0.055,0.114,3.850886667488883e-06,76435550.0,2022-03-16,0.0001431438811574,,0.026715574997483598
Somnium Space CUBEs,CUBE,0.0001671629391882,0.011,0.173,0.2,6.546944031261764e-06,89700384.0,2022-03-17,0.00015515341017280002,1.6984038811291866e-05,0.038932145589669634
Songbird,SGB,1.5236255741343925e-06,0.022,0.006,-0.1369999999999999,4.5387613765792365e-05,486741272.0,2022-03-16,1.5236255741343925e-06,,17.985082347788612
Songbird,SGB,1.5454195392611471e-06,0.003,0.0139999999999999,-0.1169999999999999,1.971068627795895e-05,495479119.0,2022-03-17,1.5345225566977698e-06,1.5410660530071338e-08,7.743590388121372
Sovryn,SOV,8.321754445445134e-05,0.006,-0.0069999999999999,-0.071,7.021061829848882e-06,72604865.0,2022-03-16,8.321754445445134e-05,,0.08336816129382862
Sovryn,SOV,8.05487602288099e-05,-0.006,-0.0289999999999999,-0.159,1.2635201358735336e-05,70581427.0,2022-03-17,8.188315234163062e-05,1.887115423474746e-06,0.15494044695815642
Spell Token,SPELL,8.607800441417223e-08,0.015,0.009,-0.059,0.0004709666620126,317144040.0,2022-03-16,8.607800441417223e-08,,433.6398123324837
Spell Token,SPELL,8.434907028049468e-08,0.0069999999999999,-0.02,-0.109,0.0008117502736127,316934220.0,2022-03-17,8.521353734733346e-08,1.2225410501482838e-09,748.6060493441655
Sperax,SPA,4.040951730088043e-06,0.008,-0.017,-0.021,8.010257145096775e-06,129752776.0,2022-03-16,4.040951730088043e-06,,1.589036668866669
Sperax,SPA,4.130404524996589e-06,-0.004,0.026,-0.026,1.5737248410165402e-05,133654459.0,2022-03-17,4.085678127542316e-06,6.325267787592204e-08,3.067447865658482
Spookyswap,BOO,0.0003112772873729,0.0279999999999999,-0.0279999999999999,-0.109,8.846563796708247e-05,114555634.0,2022-03-16,0.0003112772873729,,0.2832919381083354
Spookyswap,BOO,0.0003253490587444,-0.005,0.027,-0.073,5.235390729161776e-05,120688730.0,2022-03-17,0.00031831317305864996,9.95024496009438e-06,0.1604230375078909
Stacks,STX,3.0569710184979385e-05,0.018,0.026,0.183,0.0007658610111801,1317492670.0,2022-03-16,3.0569710184979385e-05,,24.259361479488355
Stacks,STX,3.0569710184979385e-05,0.004,0.001,0.119,0.0004213594550737,1327159918.0,2022-03-17,3.0569710184979385e-05,0.0,13.346953538844316
StarLink,STARL,3.4925474200500224e-10,0.045,0.022,-0.004,0.0002393696971093,143867182.0,2022-03-16,3.4925474200500224e-10,,239.2861252953446
StarLink,STARL,3.5122949676192827e-10,0.002,0.003,-0.023,0.0001039042929668,144516643.0,2022-03-17,3.5024211938346523e-10,1.3963624798028059e-12,103.8678115276274
Stargaze,STARS,9.750645749124444e-06,0.0139999999999999,-0.005,-0.125,2.9801569371777504e-05,300351592.0,2022-03-16,9.750645749124444e-06,,2.7720724938038823
Stargaze,STARS,9.407682714454744e-06,0.001,-0.035,-0.209,2.455251159467189e-05,288957891.0,2022-03-17,9.579164231789593e-06,2.425114875112608e-07,2.3590757201477763
Status,SNT,1.376731796720211e-06,0.012,0.0069999999999999,-0.034,0.0001327067248414,219753630.0,2022-03-16,1.376731796720211e-06,,55.83580150883227
Status,SNT,1.3910554815979338e-06,-0.002,0.01,-0.086,0.0001507457264436,222865089.0,2022-03-17,1.3838936391590723e-06,1.012837470861708e-08,63.045683215538425
Steem,STEEM,7.655140636825569e-06,0.013,0.01,0.009,0.0001038944025671,124507907.0,2022-03-16,7.655140636825569e-06,,12.003779825951524
Steem,STEEM,7.813520849779999e-06,0.004,0.02,-0.011,7.365498019561497e-05,127246640.0,2022-03-17,7.734330743302784e-06,1.1199172258584739e-07,8.357043847857184
Stellar,XLM,4.536181035667979e-06,0.017,0.026,0.079,0.0044447908077373,4584325546.0,2022-03-16,4.536181035667979e-06,,802.8622581344118
Stellar,XLM,4.626895437665009e-06,0.003,0.021,0.009,0.0034954589296638,4685689241.0,2022-03-17,4.581538236666494e-06,6.414476880338215e-08,621.205595232157
Storj,STORJ,2.523214173369652e-05,0.023,0.042,0.106,0.0005071969911806,147999404.0,2022-03-16,2.523214173369652e-05,,19.33494399083242
Storj,STORJ,2.571737522926769e-05,0.003,0.0279999999999999,0.076,0.0003935338425692,153045067.0,2022-03-17,2.5474758481482103e-05,3.431118951772266e-07,14.729509886064754
StormX,STMX,3.39466025915848e-07,0.025,0.022,0.003,3.998609193906828e-05,128800635.0,2022-03-16,3.39466025915848e-07,,29.85226289089949
StormX,STMX,3.347479815378481e-07,0.002,-0.0139999999999999,-0.1,3.183676507272437e-05,128358108.0,2022-03-17,3.371070037268481e-07,3.3361611736228085e-09,23.85226687965709
Stratis,STRAX,2.2594242620048188e-05,0.015,0.026,-0.0139999999999999,5.51218556059919e-05,125656753.0,2022-03-16,2.2594242620048188e-05,,2.336241789730283
Stratis,STRAX,2.29568818729633e-05,-0.003,0.013,-0.04,0.0002487302958744,128080393.0,2022-03-17,2.2775562246505746e-05,2.5642467486069837e-07,10.382415257267109
Strike,STRK,0.0009207305578102,0.0069999999999999,0.0139999999999999,-0.031,0.0001678030584098,118658676.0,2022-03-16,0.0009207305578102,,0.18205218107172
Strike,STRK,0.0009614901714382,0.002,0.044,-0.01,0.0012184334111955,124043364.0,2022-03-17,0.0009411103646242,2.8821399194902412e-05,1.265917769710684
Sun Token,SUN,2.8142499578454415e-07,0.012,0.013,0.02,0.0006063286398463,121791772.0,2022-03-16,2.8142499578454415e-07,,473.1674829513367
Sun Token,SUN,2.8147928756563495e-07,0.0,0.0,-0.026,0.0003457656285856,122048839.0,2022-03-17,2.8145214167508955e-07,3.8390086572001766e-11,269.8175709436822
SuperFarm,SUPER,1.4706602317815367e-05,0.025,0.012,0.023,0.0002738430045403,173202752.0,2022-03-16,1.4706602317815367e-05,,17.43489769456319
SuperFarm,SUPER,1.485877154202649e-05,-0.002,0.012,-0.062,0.0002384710861179,176123468.0,2022-03-17,1.4782686929920928e-05,1.0759989032758074e-07,15.037172676707048
SuperRare,RARE,1.1114928245272346e-05,0.018,0.0289999999999999,0.0289999999999999,0.0002834451327345,66264262.0,2022-03-16,1.1114928245272346e-05,,23.396352582204507
SuperRare,RARE,1.1272289467886076e-05,-0.003,0.0139999999999999,0.019,0.0001622201435459,67388220.0,2022-03-17,1.1193608856579211e-05,1.1127118760597386e-07,13.218409162397528
Sushi,SUSHI,7.56964252730982e-05,0.036,0.069,0.0819999999999999,0.0022819198164116,603245561.0,2022-03-16,7.56964252730982e-05,,29.752622867183344
Sushi,SUSHI,7.787997600316847e-05,0.012,0.0279999999999999,0.009,0.0023941632179979,618121984.0,2022-03-17,7.678820063813333e-05,1.544003528297523e-06,30.35197700746931
Swarm,BZZ,2.911400969826588e-05,0.013,0.049,-0.008,2.5900453972896143e-05,77516525.0,2022-03-16,2.911400969826588e-05,,0.8600798841606145
Swarm,BZZ,3.0569710184979385e-05,0.002,0.052,-0.0139999999999999,1.9861476036531e-05,81979222.0,2022-03-17,2.9841859941622632e-05,1.0293356855316775e-06,0.6291307687069276
SwissBorg,CHSB,1.0390887084855824e-05,0.022,0.026,-0.054,1.8354631355489178e-05,403883855.0,2022-03-16,1.0390887084855824e-05,,1.6113434554093373
SwissBorg,CHSB,1.035090384482076e-05,-0.004,-0.002,-0.077,1.238329822954572e-05,407989611.0,2022-03-17,1.0370895464838292e-05,2.8272420162602312e-08,1.090952614773142
Synapse,SYN,5.264783423346762e-05,0.012,-0.078,0.0,0.0001593076365973,380868743.0,2022-03-16,5.264783423346762e-05,,2.969507322588573
Synapse,SYN,5.871325292810725e-05,0.004,0.111,-0.011,0.0001516446308674,425904952.0,2022-03-17,5.568054358078743e-05,4.288898689715341e-06,2.5395473103763924
Synthetix Network Token,SNX,0.000102869501025,0.053,0.079,0.084,0.0010934607545194,903998693.0,2022-03-16,0.000102869501025,,10.527255293699914
Synthetix Network Token,SNX,0.0001086923029719,0.001,0.059,-0.06,0.0017250411209708,960919289.0,2022-03-17,0.00010578090199845,4.117342742159221e-06,15.726182003970742
Syscoin,SYS,1.13624458513632e-05,0.023,-0.031,-0.074,0.0002187491631031,296323527.0,2022-03-16,1.13624458513632e-05,,17.694650858994756
Syscoin,SYS,1.2066277036689182e-05,0.019,0.062,-0.043,0.0002013332221597,316225956.0,2022-03-17,1.1714361444026191e-05,4.976838039545671e-07,15.408614220743257
THORChain,RUNE,0.0001754119086129,0.04,-0.059,0.769,0.0051408690941761,2165143023.0,2022-03-16,0.0001754119086129,,29.14128153024346
THORChain,RUNE,0.0001960343321747,0.006,0.1159999999999999,0.4639999999999999,0.0066374886554079,2430711865.0,2022-03-17,0.00018572312039380002,1.458225554505001e-05,33.686965018476
THORChain (ERC20),RUNE,0.0001734709746306,0.07,-0.07,0.762,3.173542731258512e-05,115794807.0,2022-03-16,0.0001734709746306,,0.1818951684071072
THORChain (ERC20),RUNE,0.0001936081646968,0.003,0.122,0.584,4.166987638832463e-05,129360305.0,2022-03-17,0.00018353956966369998,1.4239143649852405e-05,0.21412193292735895
TRON,TRX,1.473942218225569e-06,0.011,0.005,0.003,0.0104997948163485,6139215131.0,2022-03-16,1.473942218225569e-06,,4244.155234910645
TRON,TRX,1.4790707701650838e-06,0.001,0.004,0.002,0.0074537119270067,6203344202.0,2022-03-17,1.4765064941953265e-06,3.62643385409829e-09,3006.655564943937
Telcoin,TEL,1.1887069818064557e-07,0.008,0.027,-0.011,4.907328070239163e-05,301743735.0,2022-03-16,1.1887069818064557e-07,,43.859653114687774
Telcoin,TEL,1.2497743518675998e-07,0.011,0.051,-0.0139999999999999,3.779808697385421e-05,316916231.0,2022-03-17,1.2192406668370276e-07,4.318115147946338e-09,33.5989734474801
Telos,TLOS,1.987416921392488e-05,0.02,0.052,-0.096,7.592126258243208e-05,212084558.0,2022-03-16,1.987416921392488e-05,,3.6370914599938193
Telos,TLOS,2.0831389330638127e-05,0.001,0.046,-0.059,6.538603645348072e-05,222068806.0,2022-03-17,2.0352779272281504e-05,6.768568356161143e-07,2.9950469694440423
TempleDAO,TEMPLE,1.6175185753836293e-05,0.021,-0.003,-0.025,2.576896171318897e-05,71996496.0,2022-03-16,1.6175185753836293e-05,,1.5003600009061413
TempleDAO,TEMPLE,1.5552097422173355e-05,0.001,-0.036,-0.05,1.4800180506878085e-05,69369413.0,2022-03-17,1.5863641588004824e-05,4.405899845970761e-07,0.8941574067254833
Tenset,10SET,8.006352673323874e-05,0.016,0.03,0.434,5.280865854841026e-05,289328276.0,2022-03-16,8.006352673323874e-05,,0.6514478295792793
Tenset,10SET,7.982090998545315e-05,0.001,0.003,0.345,4.0500530808628885e-05,290187601.0,2022-03-17,7.994221835934595e-05,1.7155594758861632e-07,0.5011145112807877
Terra,LUNA,0.0021716625093927,0.024,-0.005,0.046,0.0459395820762871,32945963147.0,2022-03-16,0.0021716625093927,,21.14437096313135
Terra,LUNA,0.0021262931775568,-0.0,-0.02,-0.118,0.0268467201895422,32256574723.0,2022-03-17,0.00214897784347475,3.208096219906751e-05,12.620131758414091
TerraUSD,UST,2.4261674742554175e-05,-0.001,0.003,0.001,0.0128110718763575,15025463384.0,2022-03-16,2.4261674742554175e-05,,507.1347013575787
TerraUSD,UST,2.4261674742554175e-05,-0.0,-0.001,0.002,0.0097845647288874,15173316373.0,2022-03-17,2.4261674742554175e-05,0.0,387.32842650392286
Tether,USDT,2.4261674742554175e-05,-0.001,-0.001,0.0,1.0,79965155138.0,2022-03-16,2.4261674742554175e-05,,39585.65733234879
Tether,USDT,2.4261674742554175e-05,-0.0,0.0,0.0,0.7617403577508775,80205879149.0,2022-03-17,2.4261674742554175e-05,0.0,30153.992778147014
Tether Gold,XAUT,0.0473131772191265,0.003,-0.002,-0.044,6.368956536588297e-05,480346972.0,2022-03-16,0.0473131772191265,,0.0013460989730608019
Tether Gold,XAUT,0.0475089689345894,0.001,0.004,-0.023,4.610892251361372e-05,483043378.0,2022-03-17,0.04741107307685795,0.00013844564970396216,0.0009705104749088637
Tezos,XTZ,7.399810803859911e-05,0.021,0.025,0.013,0.0019821898212696,2665887669.0,2022-03-16,7.399810803859911e-05,,26.429864340703514
Tezos,XTZ,7.521119177752704e-05,0.003,0.017,-0.027,0.0012869188020262,2726280216.0,2022-03-17,7.460464990806308e-05,8.577797379430672e-07,16.886218047644853
The Graph,GRT,1.069493439318072e-05,0.003,0.0409999999999999,0.315,0.0067084347189941,2731591470.0,2022-03-16,1.069493439318072e-05,,573.6188415820243
The Graph,GRT,1.0039480987363184e-05,0.012,-0.06,0.193,0.0037127114146573,2557806263.0,2022-03-17,1.0367207690271952e-05,4.634755480053978e-07,336.31213450226636
